code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz002074,2016-10-18,34.300000,35.980000,34.280000,35.830000,0.040360,15498861.000000,550925178.440000,16768920372.809999,31399620500.000000,0.033116,138.722892,2016-06-30,2016-08-23,35.141370,11.436776,46.653889,9.159232,35.830000
sz002076,2016-10-18,15.760000,15.980000,15.600000,15.960000,0.012690,3894256.000000,61692697.850000,3382024595.880000,5858913382.560000,0.018377,45.925593,2016-06-30,2016-08-27,106.532811,7.310082,41.682228,5.975290,15.960000
sz002077,2016-10-18,19.730000,20.020000,19.500000,20.010000,0.010096,2032284.000000,40295396.930000,5042369925.000000,11612773745.129999,0.008065,29.411477,2016-06-30,2016-08-23,444.992995,6.530466,14.200816,3.056875,20.010000
sz002078,2016-10-18,7.060000,7.180000,6.990000,7.140000,0.008475,33628759.000000,237950847.710000,18022518914.820000,18111575599.320000,0.013323,58.443823,2016-06-30,2016-08-27,23.598781,1.673106,17.248627,2.462663,7.140000
sz002079,2016-10-18,11.260000,11.490000,11.260000,11.460000,0.015957,15076142.000000,172102553.020000,8320285486.920000,8342553241.020000,0.020765,55.497909,2016-06-30,2016-08-19,123.901268,10.274765,59.064249,5.882051,11.460000
sz002080,2016-10-18,18.020000,18.650000,18.010000,18.570000,0.026534,5547446.000000,101717610.340000,3392770810.410000,14982093735.450001,0.030363,40.162879,2016-06-30,2016-08-18,29.557779,1.320115,16.723553,1.880126,18.570000
sz002081,2016-10-18,11.340000,11.660000,11.280000,11.600000,0.023831,27412772.000000,314928554.640000,29214159014.400002,30662380792.400002,0.010885,317.008683,2016-06-30,2016-08-25,15.246367,1.088450,31.871196,3.344482,11.600000
sz002082,2016-10-18,20.910000,21.990000,20.710000,21.620000,0.032967,12555331.000000,271468215.290000,4441311590.160000,5145560000.000000,0.061118,59.385159,2016-06-30,2016-08-25,96.664580,0.444648,71.726206,3.807612,21.620000
sz002083,2016-10-18,6.780000,6.980000,6.770000,6.970000,0.023495,14394415.000000,99185449.310000,5966977612.530000,6328760034.850000,0.016814,16.386075,2016-06-30,2016-07-26,19.292035,1.512858,6.305467,2.121895,6.970000
sz002084,2016-10-18,11.450000,11.660000,11.430000,11.650000,0.016579,7582774.000000,87523146.860000,4713074778.750000,5316084056.200000,0.018743,28.556931,2016-06-30,2016-07-29,104.595936,3.099921,38.889853,4.755684,11.650000
sz002085,2016-10-18,19.480000,19.950000,19.220000,19.890000,0.033247,11439831.000000,224159699.200000,32927536701.540001,36247530669.480003,0.006910,117.180546,2016-06-30,2016-08-12,42.769963,2.421464,31.316818,7.829476,19.890000
sz002086,2016-10-18,9.860000,9.980000,9.720000,9.960000,0.013225,7458057.000000,73531578.910000,4737147312.000000,6849492000.000000,0.015681,41.104780,2016-06-30,2016-08-24,173.770435,5.076657,-92.688238,2.416655,9.960000
sz002087,2016-10-18,6.620000,6.830000,6.610000,6.800000,0.021021,10135915.000000,68292910.660000,4586840964.800000,5554201478.000000,0.015027,15.411925,2016-06-30,2016-08-30,35.084741,1.484344,-88.404037,1.975600,6.800000
sz002088,2016-10-18,17.300000,18.090000,17.270000,18.080000,0.039678,3370494.000000,59947457.360000,2474471233.760000,4230334697.120000,0.024627,41.173950,2016-06-30,2016-08-24,60.422355,3.672152,17.482112,2.635914,18.080000
sz002089,2016-10-18,16.620000,18.100000,16.620000,18.100000,0.083184,29741802.000000,523936127.510000,8862682466.500000,12440760024.799999,0.060741,144.366017,2016-06-30,2016-08-27,135.807379,7.141730,58.206656,6.459902,18.100000
sz002090,2016-10-18,27.830000,28.400000,27.780000,27.830000,0.001079,4289941.000000,120384874.250000,5515189516.650000,6557704906.720000,0.021647,91.787301,2016-06-30,2016-08-29,67.119597,5.192800,-102.757429,5.900937,27.830000
sz002091,2016-10-18,14.560000,15.070000,14.500000,14.990000,0.029533,23192179.000000,344843574.870000,7941270677.740000,8185989233.200000,0.043778,70.658196,2016-06-30,2016-08-11,23.923598,0.739943,124.477882,4.700238,14.990000
sz002092,2016-10-18,10.400000,10.630000,10.320000,10.610000,0.024131,47302340.000000,494954651.390000,10445041714.650000,22773830234.779999,0.048049,35.322115,2016-06-30,2016-08-19,71.189898,0.966405,13.743844,1.761756,10.610000
sz002093,2016-10-18,11.400000,11.600000,11.320000,11.600000,0.019332,6519098.000000,75193910.940000,9893348341.200001,10034000000.000000,0.007644,140.541190,2016-06-30,2016-08-25,158.569593,20.168792,-64.117445,7.269081,11.600000
sz002095,2016-10-18,50.920000,52.150000,50.920000,51.980000,0.014244,3426761.000000,177244053.250000,13075832694.540001,13136385600.000000,0.013622,228.131729,2016-06-30,2016-08-25,968.457139,81.806736,-278.432465,25.901933,51.980000
sz002096,2016-10-18,15.160000,15.500000,15.130000,15.500000,0.022427,2115042.000000,32415842.010000,5748205984.500000,5754948500.000000,0.005703,75.766341,2016-06-30,2016-08-25,81.515022,2.617610,-28.150188,2.667676,15.500000
sz002097,2016-10-18,9.680000,9.840000,9.640000,9.830000,0.015496,10625319.000000,103554079.260000,6187547574.830000,7424844750.000000,0.016880,45.489524,2016-06-30,2016-08-26,-460.098292,4.077048,25.277981,3.096063,9.830000
sz002098,2016-10-18,13.180000,13.480000,13.170000,13.370000,0.007536,9169976.000000,121983843.180000,2659894650.000000,4786460000.000000,0.046093,31.014478,2016-06-30,2016-08-19,57.949531,3.164019,29.749124,4.449251,13.370000
sz002099,2016-10-18,10.030000,10.180000,10.010000,10.160000,0.011952,7781942.000000,78816862.510000,8324178088.720000,16487315290.480000,0.009498,65.721995,2016-06-30,2016-07-26,23.010790,3.568231,16.699732,4.072471,10.160000
sz002100,2016-10-18,9.550000,9.840000,9.470000,9.830000,0.005112,16384315.000000,158715590.070000,6973855320.280000,9470070696.639999,0.023095,106.895547,2016-06-30,2016-08-24,31.869332,2.272477,15.117053,3.899556,9.830000
sz002101,2016-10-18,22.510000,23.230000,22.450000,23.200000,0.027003,4558550.000000,104117950.800000,5753909696.800000,5754133623.200000,0.018380,57.741164,2016-06-30,2016-08-25,36.532902,1.969036,20.472256,2.818818,23.200000
sz002102,2016-10-18,5.760000,5.980000,5.730000,5.880000,0.013793,88988227.000000,522009162.270000,7100914068.360000,12854754034.920000,0.073688,53.579367,2016-06-30,2016-08-31,52.449314,10.575581,-352.081360,4.364538,5.880000
sz002103,2016-10-18,19.250000,19.470000,19.140000,19.430000,0.006736,1986276.000000,38336341.650000,5101600100.360000,8892672931.219999,0.007565,37.956576,2016-06-30,2016-08-27,71.240792,4.068579,61.874449,5.510962,19.430000
sz002104,2016-10-18,13.930000,14.150000,13.880000,14.140000,0.014347,11389223.000000,160004302.970000,9940266142.660000,10088946560.000000,0.016201,92.489100,2016-06-30,2016-08-29,30.139293,5.633639,49.083758,6.427857,14.140000
sz002105,2016-10-18,10.880000,11.090000,10.800000,11.080000,0.013724,11250189.000000,123391296.210000,4082980000.000000,4082980000.000000,0.030530,17.139590,2016-06-30,2016-08-18,-109.028290,3.004619,45.421378,8.649493,11.080000
sz002106,2016-10-18,12.010000,12.280000,12.000000,12.230000,0.012417,12764617.000000,155082356.540000,8604402472.190001,8632131636.799999,0.018143,41.517328,2016-06-30,2016-08-25,-19.747369,3.561405,27.257430,2.457501,12.230000
sz002107,2016-10-18,15.390000,15.470000,15.260000,15.460000,0.006510,2648310.000000,40750660.630000,5394112717.340000,5577287760.000000,0.007590,70.378705,2016-06-30,2016-07-18,95.137876,10.785545,71.603909,11.974285,15.460000
sz002108,2016-10-18,22.770000,23.980000,22.750000,23.880000,0.045992,31263724.000000,737796622.670000,14672793194.879999,14768778663.840000,0.050882,169.112790,2016-06-30,2016-08-23,38.717272,6.789438,81.342630,7.575181,23.880000
sz002109,2016-10-18,7.350000,7.420000,7.270000,7.400000,0.004071,3515421.000000,25828324.250000,2652160000.000000,2652160000.000000,0.009809,18.192999,2016-06-30,2016-08-24,-21.375854,3.095672,209.952902,2.714899,7.400000
sz002110,2016-10-18,8.020000,8.160000,8.010000,8.160000,0.013665,7333066.000000,59298236.900000,4363152000.000000,11208698089.920000,0.013714,8.624577,2016-06-30,2016-08-26,-9.706359,0.347885,9.978319,1.979189,8.160000
sz002111,2016-10-18,25.390000,26.010000,25.310000,26.000000,0.019608,5945763.000000,153722360.470000,6855247750.000000,9927515104.000000,0.022551,82.374907,2016-06-30,2016-08-22,46.746111,7.095746,182.754961,4.593072,26.000000
sz002112,2016-10-18,21.030000,21.770000,20.900000,21.600000,0.024668,13942220.000000,298883354.800000,3945292120.800000,4354560000.000000,0.076332,55.652203,2016-06-30,2016-08-26,96.429432,4.689974,193.833232,8.042895,21.600000
sz002113,2016-10-18,13.280000,14.640000,13.010000,14.190000,0.054235,94962771.000000,1309361438.270000,6718303632.480000,10706069156.639999,0.200575,90.900553,2016-06-30,2016-08-09,1029.445231,400.880360,358.215100,11.779038,14.190000
sz002114,2016-10-18,25.830000,26.390000,25.590000,26.350000,0.005725,4940142.000000,128613295.530000,2271543883.650000,7163005791.450000,0.057306,47.988124,2016-06-30,2016-08-12,224.425309,7.627602,-290.137526,9.012861,26.350000
sz002116,2016-10-18,13.620000,13.910000,13.530000,13.870000,0.017608,2614373.000000,35978187.450000,5721524393.770000,5752182905.300000,0.006338,56.712354,2016-06-30,2016-08-16,27.161301,1.313645,23.000362,4.685019,13.870000
sz002117,2016-10-18,29.790000,30.050000,29.470000,30.050000,0.008728,4688180.000000,139503180.490000,10928310214.450001,10931517300.700001,0.012891,102.816226,2016-06-30,2016-07-21,49.373588,8.701718,39.097161,7.800940,30.050000
sz002118,2016-10-18,16.030000,16.350000,16.030000,16.290000,0.018125,3587374.000000,58211759.300000,8352142125.030000,10431788782.770000,0.006997,101.247387,2016-06-30,2016-08-25,157.274298,12.129371,-228.788922,2.896979,16.290000
sz002119,2016-10-18,19.420000,19.770000,19.360000,19.720000,0.016495,2056816.000000,40435224.550000,3981961000.000000,4066264000.000000,0.010186,40.154423,2016-06-30,2016-08-23,1267.922587,3.982496,29.410712,6.066199,19.720000
sz002120,2016-10-18,63.000000,63.000000,59.200000,60.990000,-0.018822,7967986.000000,485864766.200000,5990657424.990000,9165577200.000000,0.081121,141.920309,2016-06-30,2016-08-29,137.711003,9.357215,76.983956,21.140381,60.990000
sz002121,2016-10-18,9.370000,9.940000,9.350000,9.730000,0.032909,17993405.000000,174709662.790000,6786289623.890000,11598223245.000000,0.025798,150.006573,2016-06-30,2016-08-31,29.456731,2.048438,-42.051854,4.865000,9.730000
